780000|INT||0|T_FIJA||0|T_FIJA|0,0|24.51|0|
780000|IMO||0|T_USURA||0||0,0|25.62|0|
110000|CAP||0|||0||20630000,0|0|0|
110000|INT||0|T_FIJA||0|T_FIJA|0,0|18.16|0|
110000|IMO||0|T_USURA||0||0,0|25.62|0|
240000|CAP||0|||0||20630000,0|0|0|
240000|INT||0|T_FIJA||0|T_FIJA|0,0|18.16|0|
240000|IMO||0|T_USURA||0||0,0|25.62|0|
370000|CAP||0|||0||20630000,0|0|0|
370000|INT||0|T_FIJA||0|T_FIJA|0,0|18.16|0|
370000|IMO||0|T_USURA||0||0,0|25.62|0|
500000|CAP||0|||0||20630000,0|0|0|
500000|INT||0|T_FIJA||0|T_FIJA|0,0|18.16|0|
500000|IMO||0|T_USURA||0||0,0|25.62|0|
630000|CAP||0|||0||20630000,0|0|0|
630000|INT||0|T_FIJA||0|T_FIJA|0,0|18.16|0|
630000|IMO||0|T_USURA||0||0,0|25.62|0|
760000|CAP||0|||0||20630000,0|0|0|
760000|INT||0|T_FIJA||0|T_FIJA|0,0|18.16|0|
760000|IMO||0|T_USURA||0||0,0|25.62|0|
10000|CAP||0|||0||5462771,0|0|0|
10000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
10000|IMO||0|T_USURA||0||0,0|25.62|0|
140000|CAP||0|||0||5462771,0|0|0|
140000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
140000|IMO||0|T_USURA||0||0,0|25.62|0|
270000|CAP||0|||0||5462771,0|0|0|
270000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
270000|IMO||0|T_USURA||0||0,0|25.62|0|
530000|CAP||0|||0||5462771,0|0|0|
530000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
530000|IMO||0|T_USURA||0||0,0|25.62|0|
660000|CAP||0|||0||5462771,0|0|0|
660000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
660000|IMO||0|T_USURA||0||0,0|25.62|0|
100000|CAP||0|||0||9470000,0|0|0|
100000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
100000|IMO||0|T_USURA||0||0,0|25.62|0|
230000|CAP||0|||0||9470000,0|0|0|
230000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
230000|IMO||0|T_USURA||0||0,0|25.62|0|
360000|CAP||0|||0||9470000,0|0|0|
360000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
360000|IMO||0|T_USURA||0||0,0|25.62|0|
490000|CAP||0|||0||9470000,0|0|0|
490000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
490000|IMO||0|T_USURA||0||0,0|25.62|0|
620000|CAP||0|||0||9470000,0|0|0|
620000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
620000|IMO||0|T_USURA||0||0,0|25.62|0|
750000|CAP||0|||0||9470000,0|0|0|
750000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
750000|IMO||0|T_USURA||0||0,0|25.62|0|
80000|CAP||0|||0||8510000,0|0|0|
80000|INT||0|T_FIJA||0|T_FIJA|0,0|21.9|0|
80000|IMO||0|T_USURA||0||0,0|25.62|0|
210000|CAP||0|||0||8510000,0|0|0|
210000|INT||0|T_FIJA||0|T_FIJA|0,0|21.9|0|
210000|IMO||0|T_USURA||0||0,0|25.62|0|
340000|CAP||0|||0||8510000,0|0|0|
340000|INT||0|T_FIJA||0|T_FIJA|0,0|21.9|0|
340000|IMO||0|T_USURA||0||0,0|25.62|0|
470000|CAP||0|||0||8510000,0|0|0|
470000|INT||0|T_FIJA||0|T_FIJA|0,0|21.9|0|
470000|IMO||0|T_USURA||0||0,0|25.62|0|
600000|CAP||0|||0||8510000,0|0|0|
600000|INT||0|T_FIJA||0|T_FIJA|0,0|21.9|0|
600000|IMO||0|T_USURA||0||0,0|25.62|0|
730000|CAP||0|||0||8510000,0|0|0|
730000|INT||0|T_FIJA||0|T_FIJA|0,0|21.9|0|
730000|IMO||0|T_USURA||0||0,0|25.62|0|
40000|CAP||0|||0||3500000,0|0|0|
40000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
40000|IMO||0|T_USURA||0||0,0|25.62|0|
170000|CAP||0|||0||3500000,0|0|0|
170000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
170000|IMO||0|T_USURA||0||0,0|25.62|0|
300000|CAP||0|||0||3500000,0|0|0|
300000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
300000|IMO||0|T_USURA||0||0,0|25.62|0|
430000|CAP||0|||0||3500000,0|0|0|
430000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
430000|IMO||0|T_USURA||0||0,0|25.62|0|
560000|CAP||0|||0||3500000,0|0|0|
560000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
560000|IMO||0|T_USURA||0||0,0|25.62|0|
690000|CAP||0|||0||3500000,0|0|0|
690000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
690000|IMO||0|T_USURA||0||0,0|25.62|0|
820000|CAP||0|||0||3500000,0|0|0|
820000|INT||0|T_FIJA||0|T_FIJA|0,0|26.01|0|
820000|IMO||0|T_USURA||0||0,0|25.62|0|
20000|CAP||0|||0||10000000,0|0|0|
20000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
20000|IMO||0|T_USURA||0||0,0|25.62|0|
150000|CAP||0|||0||10000000,0|0|0|
150000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
150000|IMO||0|T_USURA||0||0,0|25.62|0|
280000|CAP||0|||0||10000000,0|0|0|
280000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
280000|IMO||0|T_USURA||0||0,0|25.62|0|
410000|CAP||0|||0||10000000,0|0|0|
410000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
410000|IMO||0|T_USURA||0||0,0|25.62|0|
540000|CAP||0|||0||10000000,0|0|0|
540000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
540000|IMO||0|T_USURA||0||0,0|25.62|0|
670000|CAP||0|||0||10000000,0|0|0|
670000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
670000|IMO||0|T_USURA||0||0,0|25.62|0|
800000|CAP||0|||0||10000000,0|0|0|
800000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
800000|IMO||0|T_USURA||0||0,0|25.62|0|
60000|CAP||0|||0||5000000,0|0|0|
60000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
60000|IMO||0|T_USURA||0||0,0|25.62|0|
70000|CAP||0|||0||127738800,0|0|0|
70000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
70000|IMO||0|T_USURA||0||0,0|25.62|0|
190000|CAP||0|||0||5000000,0|0|0|
190000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
190000|IMO||0|T_USURA||0||0,0|25.62|0|
200000|CAP||0|||0||127738800,0|0|0|
200000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
200000|IMO||0|T_USURA||0||0,0|25.62|0|
320000|CAP||0|||0||5000000,0|0|0|
320000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
320000|IMO||0|T_USURA||0||0,0|25.62|0|
330000|CAP||0|||0||127738800,0|0|0|
330000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
330000|IMO||0|T_USURA||0||0,0|25.62|0|
400000|CAP||0|||0||5462771,0|0|0|
400000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
400000|IMO||0|T_USURA||0||0,0|25.62|0|
450000|CAP||0|||0||5000000,0|0|0|
450000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
450000|IMO||0|T_USURA||0||0,0|25.62|0|
460000|CAP||0|||0||127738800,0|0|0|
460000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
460000|IMO||0|T_USURA||0||0,0|25.62|0|
580000|CAP||0|||0||5000000,0|0|0|
580000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
580000|IMO||0|T_USURA||0||0,0|25.62|0|
590000|CAP||0|||0||127738800,0|0|0|
590000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
590000|IMO||0|T_USURA||0||0,0|25.62|0|
710000|CAP||0|||0||5000000,0|0|0|
710000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
710000|IMO||0|T_USURA||0||0,0|25.62|0|
720000|CAP||0|||0||127738800,0|0|0|
720000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
720000|IMO||0|T_USURA||0||0,0|25.62|0|
790000|CAP||0|||0||5462771,0|0|0|
790000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
790000|IMO||0|T_USURA||0||0,0|25.62|0|
840000|CAP||0|||0||5000000,0|0|0|
840000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
840000|IMO||0|T_USURA||0||0,0|25.62|0|
850000|CAP||0|||0||127738800,0|0|0|
850000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
850000|IMO||0|T_USURA||0||0,0|25.62|0|
860000|CAP||0|||0||8510000,0|0|0|
860000|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
860000|IMO||0|T_USURA||0||0,0|25.62|0|
25883|CAP||0|||0||5000000,0|0|0|
25883|INT||0|T_FIJA||0|T_FIJA|0,0|20.98|0|
25883|IMO||0|T_USURA||0||0,0|25.62|0|
